Item ID,Item Name,Quality Type,Item Level,Item Requirement Level,Item Class ID,Item Subclass ID,Inventory Type Name,Is stackable,Is equipable
15727,Pattern: Heavy Scorpid Vest,Uncommon,53,0,9,9_1,Non-equippable,False,False
6371,Fire Oil,Common,25,0,5,5_0,Non-equippable,True,False
18651,Schematic: Truesilver Transformer,Common,52,0,9,9_3,Non-equippable,False,False
9892,Huntsman's Gloves,Uncommon,40,35,4,4_2,Hands,False,True
4422,Scroll of Stamina III,Common,45,35,0,0_0,Non-equippable,True,False
2772,Iron Ore,Common,30,0,7,7_0,Non-equippable,True,False
15696,Ruined Tome,Common,1,0,12,12_0,Non-equippable,False,False
4050,Emblazoned Leggings,Uncommon,31,26,4,4_2,Legs,False,True
11135,Greater Mystic Essence,Uncommon,35,0,7,7_0,Non-equippable,True,False
6712,Practice Lock,Common,20,0,15,15_0,Non-equippable,False,False
3197,Stonecutter Claymore,Uncommon,35,30,2,2_8,Two-Hand,False,True
6373,Elixir of Firepower,Common,28,18,0,0_0,Non-equippable,True,False
1214,Gnoll Punisher,Uncommon,17,12,2,2_4,Main Hand,False,True
20725,Nexus Crystal,Epic,60,0,7,7_0,Non-equippable,True,False
9512,Blackmetal Cape,Rare,46,41,4,4_1,Back,False,True
15735,Pattern: Ironfeather Shoulders,Common,54,0,9,9_1,Non-equippable,False,False
10505,Solid Blasting Powder,Common,35,0,7,7_1,Non-equippable,True,False
7455,Knight's Legguards,Uncommon,39,34,4,4_3,Legs,False,True
7092,Pattern: Hands of Darkness,Uncommon,29,0,9,9_2,Non-equippable,False,False
2296,Great Goretusk Snout,Common,16,0,7,7_0,Non-equippable,True,False
10512,Hi-Impact Mithril Slugs,Uncommon,42,37,6,6_3,Ammo,True,True
15436,Supreme Bracers,Uncommon,60,55,4,4_2,Wrist,False,True
9940,Abjurer's Hood,Uncommon,50,45,4,4_1,Head,False,True
6370,Blackmouth Oil,Common,15,0,5,5_0,Non-equippable,True,False
4601,Soft Banana Bread,Common,45,35,0,0_0,Non-equippable,True,False
10285,Shadow Silk,Common,40,0,7,7_0,Non-equippable,True,False
19231,Three of Beasts,Rare,1,0,15,15_0,Non-equippable,False,False
16202,Lesser Eternal Essence,Uncommon,50,0,7,7_0,Non-equippable,True,False
2059,Sentry Cloak,Rare,24,19,4,4_1,Back,False,True
4357,Rough Blasting Powder,Common,5,0,7,7_1,Non-equippable,True,False
10978,Small Glimmering Shard,Rare,20,0,7,7_0,Non-equippable,True,False
2456,Minor Rejuvenation Potion,Common,15,5,0,0_0,Non-equippable,True,False
880,Staff of Horrors,Uncommon,23,18,2,2_10,Two-Hand,False,True
3871,Plans: Golden Scale Shoulders,Rare,35,0,9,9_4,Non-equippable,False,False
7976,Plans: Mithril Shield Spike,Rare,43,0,9,9_4,Non-equippable,False,False
10620,Thorium Ore,Common,40,0,7,7_0,Non-equippable,True,False
10609,Schematic: Mithril Mechanical Dragonling,Common,50,0,9,9_3,Non-equippable,False,False
8158,Jouster's Gauntlets,Uncommon,40,40,4,4_4,Hands,False,True
15772,Pattern: Devilsaur Leggings,Rare,60,0,9,9_1,Non-equippable,False,False
4564,Spiked Club,Uncommon,13,8,2,2_5,Two-Hand,False,True
728,Recipe: Westfall Stew,Common,15,0,9,9_5,Non-equippable,False,False
10646,Goblin Sapper Charge,Common,41,0,7,7_2,Non-equippable,True,False
3681,Recipe: Crocolisk Gumbo,Common,25,0,9,9_5,Non-equippable,False,False
14498,Pattern: Runecloth Headband,Uncommon,59,0,9,9_2,Non-equippable,False,False
8296,Traveler's Jerkin,Uncommon,61,56,4,4_2,Chest,False,True
7911,Truesilver Ore,Uncommon,40,0,7,7_0,Non-equippable,True,False
8138,Chromite Chestplate,Uncommon,47,42,4,4_4,Chest,False,True
11813,Formula: Smoking Heart of the Mountain,Uncommon,53,0,9,9_8,Non-equippable,False,False
3829,Frost Oil,Common,40,30,0,0_0,Non-equippable,True,False
6560,Soldier's Shield,Uncommon,17,12,4,4_6,Off Hand,False,True
7362,Pattern: Earthen Leather Shoulders,Common,27,0,9,9_1,Non-equippable,False,False
10582,Briar Tredders,Rare,36,31,4,4_2,Feet,False,True
8006,The Ziggler,Rare,39,34,2,2_15,One-Hand,False,True
4694,Burnished Pauldrons,Common,22,17,4,4_3,Shoulder,False,True
11590,Mechanical Repair Kit,Common,40,0,7,7_3,Non-equippable,True,False
7934,Heavy Mithril Helm,Uncommon,47,42,4,4_4,Head,False,True
21213,Preserved Holly,Uncommon,40,40,0,0_0,Non-equippable,True,False
10318,Pattern: Admiral's Hat,Common,48,0,9,9_2,Non-equippable,False,False
9490,Gizmotron Megachopper,Rare,29,24,2,2_8,Two-Hand,False,True
8951,Elixir of Greater Defense,Common,39,29,0,0_0,Non-equippable,True,False
10223,Nightshade Armguards,Uncommon,58,53,4,4_2,Wrist,False,True
1645,Moonberry Juice,Common,45,35,0,0_0,Non-equippable,True,False
4356,Pattern: Star Belt,Uncommon,40,0,9,9_2,Non-equippable,False,False
3821,Goldthorn,Common,34,0,7,7_0,Non-equippable,True,False
7072,Naga Scale,Common,25,0,5,5_0,Non-equippable,True,False
13494,Recipe: Greater Fire Protection Potion,Uncommon,58,0,9,9_6,Non-equippable,False,False
9206,Elixir of Giants,Common,48,38,0,0_0,Non-equippable,True,False
2264,Mantle of Thieves,Rare,30,25,4,4_2,Shoulder,False,True
2075,Priest's Mace,Uncommon,12,7,2,2_4,Main Hand,False,True
833,Lifestone,Epic,56,51,4,4_0,Trinket,False,True
10858,Plans: Solid Iron Maul,Common,31,0,9,9_4,Non-equippable,False,False
11288,Greater Magic Wand,Uncommon,23,13,2,2_19,Ranged,False,True
22891,Grimoire of Shadow Ward IV,Rare,60,60,9,9_0,Non-equippable,False,False
6553,Bard's Trousers,Uncommon,18,13,4,4_2,Legs,False,True
3853,Moonsteel Broadsword,Uncommon,36,31,2,2_8,Two-Hand,False,True
13888,Darkclaw Lobster,Common,55,45,0,0_0,Non-equippable,True,False
9036,Magic Resistance Potion,Common,42,32,0,0_0,Non-equippable,True,False
9753,Gypsy Buckler,Uncommon,12,7,4,4_6,Off Hand,False,True
3685,Raptor Egg,Common,22,0,7,7_0,Non-equippable,True,False
12547,Mar Alom's Grip,Rare,56,51,4,4_2,Hands,False,True
12978,Stormbringer Belt,Rare,20,15,4,4_3,Waist,False,True
15768,Pattern: Wicked Leather Belt,Uncommon,60,0,9,9_1,Non-equippable,False,False
720,Brawler Gloves,Rare,28,23,4,4_2,Hands,False,True
10377,Commander's Vambraces,Uncommon,59,54,4,4_4,Wrist,False,True
13927,Cooked Glossy Mightfish,Common,45,35,0,0_0,Non-equippable,True,False
16006,Delicate Arcanite Converter,Common,58,0,7,7_1,Non-equippable,True,False
17010,Fiery Core,Rare,60,0,5,5_0,Non-equippable,True,False
13455,Greater Stoneshield Potion,Common,56,46,0,0_0,Non-equippable,True,False
20452,Smoked Desert Dumplings,Common,55,45,0,0_0,Non-equippable,True,False
5069,Fire Wand,Uncommon,12,7,2,2_19,Ranged,False,True
2842,Silver Bar,Uncommon,10,0,7,7_0,Non-equippable,True,False
4570,Birchwood Maul,Uncommon,15,10,2,2_5,Two-Hand,False,True
8249,Imperial Red Gloves,Uncommon,52,47,4,4_1,Hands,False,True
3174,Spider Ichor,Common,10,0,7,7_0,Non-equippable,True,False
20554,Plans: Darkrune Breastplate,Rare,63,0,9,9_4,Non-equippable,False,False
9172,Invisibility Potion,Common,47,37,0,0_0,Non-equippable,True,False
3680,Recipe: Murloc Fin Soup,Common,25,0,9,9_5,Non-equippable,False,False
9420,Adventurer's Pith Helmet,Rare,37,32,4,4_2,Head,False,True
12644,Dense Grinding Stone,Common,45,0,7,7_0,Non-equippable,True,False
3196,Edged Bastard Sword,Uncommon,18,13,2,2_8,Two-Hand,False,True
4331,Phoenix Gloves,Uncommon,25,20,4,4_1,Hands,False,True
15751,Pattern: Blue Dragonscale Breastplate,Common,57,0,9,9_1,Non-equippable,False,False
5973,Pattern: Barbaric Leggings,Common,34,0,9,9_1,Non-equippable,False,False
10072,Righteous Gloves,Uncommon,51,46,4,4_2,Hands,False,True
19261,Four of Warlords,Rare,1,0,15,15_0,Non-equippable,False,False
22890,Tome of Frost Ward V,Rare,60,60,9,9_0,Non-equippable,False,False
13519,Recipe: Flask of the Titans,Uncommon,60,0,9,9_6,Non-equippable,False,False
9262,Black Vitriol,Common,40,0,7,7_0,Non-equippable,True,False
2835,Rough Stone,Common,5,0,7,7_0,Non-equippable,True,False
7971,Black Pearl,Uncommon,40,0,7,7_0,Non-equippable,True,False
15291,Harpy Needler,Uncommon,51,46,2,2_2,Ranged,False,True
21024,Chimaerok Tenderloin,Common,60,0,7,7_0,Non-equippable,True,False
7560,Schematic: Gnomish Universal Remote,Common,25,0,9,9_3,Non-equippable,False,False
18282,Core Marksman Rifle,Epic,65,60,2,2_3,Ranged,False,True
3835,Green Iron Bracers,Common,33,28,4,4_3,Wrist,False,True
8838,Sungrass,Common,46,0,7,7_0,Non-equippable,True,False
14926,Lofty Gauntlets,Uncommon,53,48,4,4_4,Hands,False,True
3189,Wood Chopper,Common,8,3,2,2_1,Two-Hand,False,True
18335,Pristine Black Diamond,Rare,0,0,15,15_0,Non-equippable,True,False
7966,Solid Grinding Stone,Common,35,0,7,7_0,Non-equippable,True,False
4253,Toughened Leather Gloves,Rare,27,22,4,4_2,Hands,False,True
10998,Lesser Astral Essence,Uncommon,20,0,7,7_0,Non-equippable,True,False
13010,Dreamsinger Legguards,Rare,26,21,4,4_3,Legs,False,True
7912,Solid Stone,Common,35,0,7,7_0,Non-equippable,True,False
13462,Purification Potion,Common,57,47,0,0_0,Non-equippable,True,False
3417,Onyx Claymore,Rare,26,21,2,2_8,Two-Hand,False,True
20259,Shadow Panther Hide Gloves,Rare,65,60,4,4_2,Hands,False,True
2406,Pattern: Fine Leather Boots,Uncommon,15,0,9,9_1,Non-equippable,False,False
10184,Swashbuckler's Bracers,Uncommon,52,47,4,4_2,Wrist,False,True
9763,Cadet Leggings,Uncommon,14,9,4,4_3,Legs,False,True
765,Silverleaf,Common,5,0,7,7_0,Non-equippable,True,False
11976,Sardonyx Knuckle,Uncommon,52,47,4,4_0,Finger,False,True
1715,Polished Jazeraint Armor,Rare,44,39,4,4_3,Chest,False,True
13129,Firemane Leggings,Rare,39,34,4,4_3,Legs,False,True
23055,Word of Thawing,Common,1,0,15,15_0,Non-equippable,True,False
12359,Thorium Bar,Common,50,0,7,7_0,Non-equippable,True,False
9397,Energy Cloak,Rare,39,34,4,4_1,Back,False,True
10627,Bludgeon of the Grinning Dog,Rare,47,42,2,2_10,Two-Hand,False,True
13445,Elixir of Superior Defense,Common,53,43,0,0_0,Non-equippable,True,False
9866,Renegade Chestguard,Uncommon,38,33,4,4_3,Chest,False,True
3832,Recipe: Elixir of Detect Lesser Invisibility,Uncommon,39,0,9,9_6,Non-equippable,False,False
9384,Stonevault Shiv,Rare,36,31,2,2_15,One-Hand,False,True
18649,Schematic: Blue Firework,Common,30,0,9,9_3,Non-equippable,False,False
19232,Four of Beasts,Rare,1,0,15,15_0,Non-equippable,False,False
12162,Plans: Hardened Iron Shortsword,Common,32,0,9,9_4,Non-equippable,False,False
15233,Savage Axe,Uncommon,39,34,2,2_0,Main Hand,False,True
11205,Formula: Enchant Gloves - Advanced Herbalism,Uncommon,45,0,9,9_8,Non-equippable,False,False
7286,Black Whelp Scale,Common,1,0,15,15_0,Non-equippable,True,False
4421,Scroll of Protection III,Common,40,30,0,0_0,Non-equippable,True,False
6616,Sage's Pants,Uncommon,32,27,4,4_1,Legs,False,True
17413,Codex: Prayer of Fortitude,Rare,48,48,9,9_0,Non-equippable,False,False
17709,Recipe: Elixir of Frost Power,Common,38,0,9,9_6,Non-equippable,False,False
11144,Truesilver Rod,Common,40,0,7,7_0,Non-equippable,False,False
19183,Hourglass Sand,Common,1,0,0,0_0,Non-equippable,True,False
15251,Headstriker Sword,Uncommon,43,38,2,2_8,Two-Hand,False,True
12228,Recipe: Roast Raptor,Common,35,0,9,9_5,Non-equippable,False,False
1951,Blackwater Cutlass,Uncommon,19,14,2,2_7,One-Hand,False,True
3056,Forest Leather Pants,Uncommon,26,21,4,4_2,Legs,False,True
3185,Acrobatic Staff,Uncommon,34,29,2,2_10,Two-Hand,False,True
6381,Bright Cloak,Uncommon,23,18,4,4_1,Back,False,True
9422,Shadowforge Bushmaster,Rare,43,38,2,2_3,Ranged,False,True
13045,Viscous Hammer,Rare,35,30,2,2_5,Two-Hand,False,True
10258,Adventurer's Cape,Uncommon,60,55,4,4_1,Back,False,True
11998,Jet Loop,Uncommon,42,37,4,4_0,Finger,False,True
9852,Conjurer's Robe,Uncommon,38,33,4,4_1,Chest,False,True
7481,Ranger Boots,Uncommon,42,37,4,4_2,Feet,False,True
14197,Thistlefur Bands,Uncommon,30,25,4,4_1,Wrist,False,True
7370,Elder's Sash,Uncommon,31,26,4,4_1,Waist,False,True
3413,Doomspike,Rare,25,20,2,2_15,One-Hand,False,True
20008,Living Action Potion,Common,57,47,0,0_0,Non-equippable,True,False
13063,Starfaller,Rare,34,29,2,2_19,Ranged,False,True
12231,Recipe: Jungle Stew,Common,35,0,9,9_5,Non-equippable,False,False
5637,Large Fang,Common,30,0,7,7_0,Non-equippable,True,False
13114,Troll's Bane Leggings,Rare,30,25,4,4_2,Legs,False,True
20576,Pattern: Black Whelp Tunic,Common,20,0,9,9_1,Non-equippable,False,False
18698,Tattered Leather Hood,Rare,56,51,4,4_2,Head,False,True
21279,Tome of Fireball XII,Rare,60,60,9,9_0,Non-equippable,False,False
15280,Wizard's Hand,Uncommon,53,48,2,2_19,Ranged,False,True
2409,Pattern: Dark Leather Tunic,Uncommon,20,0,9,9_1,Non-equippable,False,False
10329,Scarlet Belt,Uncommon,37,32,4,4_3,Waist,False,True
4293,Pattern: Hillman's Leather Vest,Uncommon,20,0,9,9_1,Non-equippable,False,False
17344,Candy Cane,Common,5,1,0,0_0,Non-equippable,True,False
5784,Slimy Murloc Scale,Common,15,0,7,7_0,Non-equippable,True,False
6579,Defender Spaulders,Common,24,19,4,4_3,Shoulder,False,True
6570,Shimmering Sash,Uncommon,22,17,4,4_1,Waist,False,True
12260,Searing Golden Blade,Uncommon,39,34,2,2_15,One-Hand,False,True
7282,Light Leather Pants,Uncommon,19,14,4,4_2,Legs,False,True
16041,Schematic: Thorium Grenade,Common,52,0,9,9_3,Non-equippable,False,False
16051,Schematic: Thorium Shells,Uncommon,57,0,9,9_3,Non-equippable,False,False
1976,Slaghammer,Rare,29,24,2,2_5,Two-Hand,False,True
10393,Cockroach,Common,30,0,15,15_0,Non-equippable,False,False
934,Stalvan's Reaper,Rare,37,32,2,2_0,One-Hand,False,True
9435,Reticulated Bone Gauntlets,Rare,36,31,4,4_3,Hands,False,True
7279,Small Leather Ammo Pouch,Common,5,1,11,11_3,Bag,False,True
3195,Barbaric Battle Axe,Uncommon,18,13,2,2_1,Two-Hand,False,True
16204,Illusion Dust,Common,55,0,7,7_0,Non-equippable,True,False
13478,Recipe: Elixir of Superior Defense,Common,53,0,9,9_6,Non-equippable,False,False
9481,The Minotaur,Rare,49,44,2,2_1,Two-Hand,False,True
9807,Superior Shoulders,Uncommon,27,22,4,4_2,Shoulder,False,True
2407,Pattern: White Leather Jerkin,Uncommon,13,0,9,9_1,Non-equippable,False,False
1461,Slayer's Battle Axe,Uncommon,25,20,2,2_1,Two-Hand,False,True
4076,Mail Combat Boots,Uncommon,35,30,4,4_3,Feet,False,True
16042,Schematic: Thorium Widget,Common,52,0,9,9_3,Non-equippable,False,False
1722,Thornstone Sledgehammer,Rare,42,37,2,2_5,Two-Hand,False,True
14912,Brutish Shield,Uncommon,50,45,4,4_6,Off Hand,False,True
8490,Cat Carrier (Siamese),Common,20,0,15,15_0,Non-equippable,False,False
6574,Defender Bracers,Uncommon,22,17,4,4_3,Wrist,False,True
8183,Precision Bow,Uncommon,27,22,2,2_2,Ranged,False,True
1481,Grimclaw,Rare,25,20,2,2_0,One-Hand,False,True
13024,Beazel's Basher,Rare,29,24,2,2_4,Main Hand,False,True
10394,Prairie Dog Whistle,Common,30,0,15,15_0,Non-equippable,False,False
7529,Cabalist Helm,Uncommon,47,42,4,4_2,Head,False,True
18344,Stonebark Gauntlets,Rare,59,54,4,4_2,Hands,False,True
15226,Giant Club,Uncommon,37,32,2,2_4,Main Hand,False,True
3530,Wool Bandage,Common,1,0,0,0_0,Non-equippable,True,False
6327,The Pacifier,Rare,37,32,2,2_5,Two-Hand,False,True
9812,Fortified Cloak,Uncommon,22,17,4,4_1,Back,False,True
11997,Greenstone Circle,Uncommon,38,33,4,4_0,Finger,False,True
5643,Recipe: Great Rage Potion,Common,35,0,9,9_6,Non-equippable,False,False
14512,Pattern: Truefaith Vestments,Epic,62,0,9,9_2,Non-equippable,False,False
10728,Pattern: Black Swashbuckler's Shirt,Common,40,0,9,9_2,Non-equippable,False,False
6622,Sword of Zeal,Rare,63,58,2,2_7,Main Hand,False,True
15262,Greater Maul,Uncommon,46,41,2,2_5,Two-Hand,False,True
6569,Shimmering Robe,Uncommon,25,20,4,4_1,Chest,False,True
1727,Sword of Decay,Rare,28,23,2,2_7,Main Hand,False,True
2982,Seer's Pants,Uncommon,20,15,4,4_1,Legs,False,True
4726,Chief Brigadier Cloak,Uncommon,36,31,4,4_1,Back,False,True
3652,Hunting Buckler,Uncommon,14,9,4,4_6,Off Hand,False,True
6426,Blackforge Bracers,Uncommon,43,38,4,4_3,Wrist,False,True
3612,Plans: Green Iron Gauntlets,Uncommon,30,0,9,9_4,Non-equippable,False,False
11083,Soul Dust,Common,25,0,7,7_0,Non-equippable,True,False
9427,Stonevault Bonebreaker,Rare,42,37,2,2_4,One-Hand,False,True
6037,Truesilver Bar,Uncommon,50,0,7,7_0,Non-equippable,True,False
3404,Buzzard Wing,Common,35,0,7,7_0,Non-equippable,True,False
2236,Blackfang,Rare,25,20,2,2_15,One-Hand,False,True
10938,Lesser Magic Essence,Uncommon,10,0,7,7_0,Non-equippable,True,False
9783,Raider's Chestpiece,Uncommon,20,15,4,4_3,Chest,False,True
15981,Lunar Sphere,Uncommon,47,42,4,4_0,Held In Off-hand,False,True
19221,Darkmoon Special Reserve,Common,1,0,0,0_0,Non-equippable,True,False
723,Goretusk Liver,Common,12,0,7,7_0,Non-equippable,True,False
6342,Formula: Enchant Chest - Minor Mana,Uncommon,12,0,9,9_8,Non-equippable,False,False
16766,Undermine Clam Chowder,Common,45,35,0,0_0,Non-equippable,True,False
6578,Defender Leggings,Uncommon,23,18,4,4_3,Legs,False,True
7519,Gossamer Pants,Uncommon,47,42,4,4_1,Legs,False,True
15564,Rugged Armor Kit,Common,50,40,0,0_0,Non-equippable,True,False
15237,Corpse Harvester,Uncommon,55,50,2,2_0,One-Hand,False,True
3826,Mighty Troll's Blood Potion,Common,36,26,0,0_0,Non-equippable,True,False
10029,Red Mageweave Shoulders,Uncommon,47,42,4,4_1,Shoulder,False,True
21280,Tome of Arcane Missiles VIII,Rare,60,60,9,9_0,Non-equippable,False,False
9897,Jazeraint Chestguard,Uncommon,42,37,4,4_3,Chest,False,True
7531,Cabalist Boots,Uncommon,46,41,4,4_2,Feet,False,True
11970,Spinel Ring,Uncommon,34,29,4,4_0,Finger,False,True
14137,Mooncloth Leggings,Rare,58,53,4,4_1,Legs,False,True
12190,Dreamless Sleep Potion,Common,45,35,0,0_0,Non-equippable,True,False
22373,Wartorn Leather Scrap,Rare,60,0,15,15_0,Non-equippable,True,False
4777,Ironwood Maul,Uncommon,18,13,2,2_5,Two-Hand,False,True
2823,Mo'grosh Can Opener,Uncommon,19,14,2,2_1,Two-Hand,False,True
13946,Recipe: Poached Sunscale Salmon,Common,50,0,9,9_5,Non-equippable,False,False
7076,Essence of Earth,Uncommon,55,0,5,5_0,Non-equippable,True,False
17404,Blended Bean Brew,Common,15,5,0,0_0,Non-equippable,True,False
11754,Black Diamond,Uncommon,0,0,15,15_0,Non-equippable,True,False
4425,Scroll of Agility III,Common,50,40,0,0_0,Non-equippable,True,False
4335,Rich Purple Silk Shirt,Common,37,0,4,4_0,Shirt,False,True
12023,Tellurium Necklace,Uncommon,45,40,4,4_0,Neck,False,True
10311,Pattern: Orange Martial Shirt,Common,44,0,9,9_2,Non-equippable,False,False
10052,Orange Martial Shirt,Common,40,0,4,4_0,Shirt,False,True
13466,Plaguebloom,Common,57,0,7,7_0,Non-equippable,True,False
12202,Tiger Meat,Common,30,0,7,7_0,Non-equippable,True,False
6422,Glyphed Helm,Uncommon,39,34,4,4_2,Head,False,True
21285,Codex of Renew X,Rare,60,60,9,9_0,Non-equippable,False,False
9360,Cuergo's Gold,Common,1,0,0,0_0,Non-equippable,False,False
15731,Pattern: Runic Leather Gauntlets,Uncommon,54,0,9,9_1,Non-equippable,False,False
16676,Beaststalker's Gloves,Rare,59,54,4,4_3,Hands,False,True
8386,Pattern: Big Voodoo Robe,Uncommon,43,0,9,9_1,Non-equippable,False,False
14241,Darkmist Handguards,Uncommon,41,36,4,4_1,Hands,False,True
14267,Bloodwoven Jerkin,Uncommon,51,46,4,4_1,Chest,False,True
1475,Small Venom Sac,Common,1,0,7,7_0,Non-equippable,True,False
6205,Burrowing Shovel,Uncommon,15,10,2,2_5,Two-Hand,False,True
2299,Burning War Axe,Rare,33,28,2,2_1,Two-Hand,False,True
10282,Emerald Vambraces,Uncommon,56,51,4,4_4,Wrist,False,True
10055,Pink Mageweave Shirt,Common,47,0,4,4_0,Shirt,False,True
11736,Libram of Resilience,Uncommon,50,50,9,9_0,Non-equippable,False,False
4607,Delicious Cave Mold,Common,35,25,0,0_0,Non-equippable,True,False
17406,Holiday Cheesewheel,Common,15,5,0,0_0,Non-equippable,True,False
18731,Pattern: Heavy Leather Ball,Common,30,0,9,9_1,Non-equippable,False,False
7610,Aurora Sphere,Uncommon,41,36,4,4_0,Held In Off-hand,False,True
4332,Bright Yellow Shirt,Common,27,0,4,4_0,Shirt,False,True
8153,Wildvine,Common,40,0,7,7_0,Non-equippable,True,False
21295,Book of Starfire VII,Rare,60,60,9,9_0,Non-equippable,False,False
5740,Red Fireworks Rocket,Common,20,0,0,0_0,Non-equippable,True,False
10450,Undamaged Hippogryph Feather,Common,0,1,12,12_0,Non-equippable,True,False
10096,Councillor's Cuffs,Uncommon,54,49,4,4_1,Wrist,False,True
10305,Scroll of Protection IV,Common,55,45,0,0_0,Non-equippable,True,False
4561,Scalping Tomahawk,Uncommon,11,6,2,2_0,Main Hand,False,True
9921,Tracker's Headband,Uncommon,45,40,4,4_2,Head,False,True
15420,Ironfeather,Common,50,0,5,5_0,Non-equippable,True,False
8348,Helm of Fire,Rare,50,45,4,4_2,Head,False,True
4781,Whispering Vest,Uncommon,20,15,4,4_1,Chest,False,True
4333,Dark Silk Shirt,Common,31,0,4,4_0,Shirt,False,True
15762,Pattern: Heavy Scorpid Helm,Common,59,0,9,9_1,Non-equippable,False,False
10200,Crusader's Pauldrons,Uncommon,53,48,4,4_3,Shoulder,False,True
6660,Julie's Dagger,Rare,55,50,2,2_15,One-Hand,False,True
13461,Greater Arcane Protection Potion,Common,58,48,0,0_0,Non-equippable,True,False
20747,Lesser Mana Oil,Common,50,40,7,7_0,Non-equippable,False,False
4791,Enchanted Water,Common,35,25,0,0_0,Non-equippable,True,False
15295,Quillfire Bow,Uncommon,55,50,2,2_2,Ranged,False,True
20769,Disgusting Oozeling,Common,55,0,15,15_0,Non-equippable,False,False
12233,Recipe: Mystery Stew,Common,35,0,9,9_5,Non-equippable,False,False
7447,Sentinel Bracers,Uncommon,36,31,4,4_2,Wrist,False,True
6672,Schematic: Flash Bomb,Uncommon,37,0,9,9_3,Non-equippable,False,False
10054,Lavender Mageweave Shirt,Common,46,0,4,4_0,Shirt,False,True
858,Lesser Healing Potion,Common,13,3,0,0_0,Non-equippable,True,False
